datetime, avg_next_24h, min_next_24h, max_next_24h, hd_next_24h, cd_next_24h
2018-06-24 18:00:00,9.6061224489795918,4.30,16.70,7.3938775510204082,0
2018-06-24 18:30:00,9.5163265306122449,4.30,16.70,7.4836734693877551,0
2018-06-24 19:00:00,9.4265306122448980,4.30,16.70,7.5734693877551020,0
2018-06-24 19:30:00,9.3551020408163265,4.30,16.70,7.6448979591836735,0
2018-06-24 20:00:00,9.2979591836734694,4.30,16.70,7.7020408163265306,0
2018-06-24 20:30:00,9.2653061224489796,4.30,16.70,7.7346938775510204,0
2018-06-24 21:00:00,9.2408163265306122,4.30,16.70,7.7591836734693878,0
2018-06-24 21:30:00,9.2020408163265306,4.30,16.70,7.7979591836734694,0
2018-06-24 22:00:00,9.1632653061224490,4.30,16.70,7.8367346938775510,0
2018-06-24 22:30:00,9.1204081632653061,4.30,16.70,7.8795918367346939,0
2018-06-24 23:00:00,9.0795918367346939,4.30,16.70,7.9204081632653061,0
2018-06-24 23:30:00,9.0306122448979592,4.30,16.70,7.9693877551020408,0
2018-06-25 00:00:00,8.9591836734693878,4.30,16.70,8.0408163265306122,0
2018-06-25 00:30:00,8.8897959183673469,4.30,16.70,8.1102040816326531,0
2018-06-25 01:00:00,8.8346938775510204,4.30,16.70,8.1653061224489796,0
2018-06-25 01:30:00,8.7918367346938776,4.30,16.70,8.2081632653061224,0
2018-06-25 02:00:00,8.7571428571428571,4.30,16.70,8.2428571428571429,0
2018-06-25 02:30:00,8.7102040816326531,4.10,16.70,8.2897959183673469,0
2018-06-25 03:00:00,8.6755102040816327,4.10,16.70,8.3244897959183673,0
2018-06-25 03:30:00,8.6367346938775510,3.70,16.70,8.3632653061224490,0
2018-06-25 04:00:00,8.6122448979591837,3.70,16.70,8.3877551020408163,0
2018-06-25 04:30:00,8.5918367346938776,3.70,16.70,8.4081632653061224,0
2018-06-25 05:00:00,8.3921568627450980,3.70,16.70,8.6078431372549020,0
2018-06-25 05:30:00,8.3745098039215686,3.70,16.70,8.6254901960784314,0
2018-06-25 06:00:00,8.3647058823529412,3.70,16.70,8.6352941176470588,0
2018-06-25 06:30:00,8.3490196078431373,3.70,16.70,8.6509803921568627,0
2018-06-25 07:00:00,8.1698113207547170,3.30,16.70,8.8301886792452830,0
2018-06-25 07:30:00,8.1641509433962264,3.30,16.70,8.8358490566037736,0
2018-06-25 08:00:00,8.1905660377358491,3.30,16.70,8.8094339622641509,0
2018-06-25 08:30:00,8.2132075471698113,3.30,16.70,8.7867924528301887,0
2018-06-25 09:00:00,8.2150943396226415,3.30,16.70,8.7849056603773585,0
2018-06-25 09:30:00,8.2094339622641509,3.30,16.70,8.7905660377358491,0
2018-06-25 10:00:00,8.2132075471698113,3.30,16.70,8.7867924528301887,0
2018-06-25 10:30:00,8.2207547169811321,3.30,16.70,8.7792452830188679,0
2018-06-25 11:00:00,8.2320754716981132,3.30,16.70,8.7679245283018868,0
2018-06-25 11:30:00,8.2452830188679245,3.30,16.70,8.7547169811320755,0
2018-06-25 12:00:00,8.2566037735849057,3.30,16.70,8.7433962264150943,0
2018-06-25 12:30:00,8.2528301886792453,3.30,16.70,8.7471698113207547,0
2018-06-25 13:00:00,8.2603773584905660,3.30,16.70,8.7396226415094340,0
2018-06-25 13:30:00,8.2584905660377358,3.30,16.60,8.7415094339622642,0
2018-06-25 14:00:00,8.2566037735849057,3.30,16.60,8.7433962264150943,0
2018-06-25 14:30:00,8.2490566037735849,3.30,16.60,8.7509433962264151,0
2018-06-25 15:00:00,8.2603773584905660,3.30,16.60,8.7396226415094340,0
2018-06-25 15:30:00,8.2716981132075472,3.30,16.60,8.7283018867924528,0
2018-06-25 16:00:00,8.2811320754716981,3.30,16.60,8.7188679245283019,0
2018-06-25 16:30:00,8.2811320754716981,3.30,16.60,8.7188679245283019,0
2018-06-25 17:00:00,8.2792452830188679,3.30,16.60,8.7207547169811321,0
2018-06-25 17:30:00,8.2735849056603774,3.30,16.60,8.7264150943396226,0
2018-06-25 18:00:00,8.2792452830188679,3.30,16.60,8.7207547169811321,0
2018-06-25 18:30:00,8.2886792452830189,3.30,16.60,8.7113207547169811,0
2018-06-25 19:00:00,8.3245283018867925,3.30,16.60,8.6754716981132075,0
2018-06-25 19:30:00,8.3679245283018868,3.30,16.60,8.6320754716981132,0
2018-06-25 20:00:00,8.4188679245283019,3.30,16.60,8.5811320754716981,0
2018-06-25 20:30:00,8.4792452830188679,3.30,16.60,8.5207547169811321,0
2018-06-25 21:00:00,8.5433962264150943,3.30,16.60,8.4566037735849057,0
2018-06-25 21:30:00,8.6169811320754717,3.30,16.60,8.3830188679245283,0
2018-06-25 22:00:00,8.7056603773584906,3.30,16.60,8.2943396226415094,0
2018-06-25 22:30:00,8.8018867924528302,3.30,16.60,8.1981132075471698,0
2018-06-25 23:00:00,8.9909090909090909,3.30,16.60,8.0090909090909091,0
2018-06-25 23:30:00,9.0945454545454545,3.30,16.60,7.9054545454545455,0
2018-06-26 00:00:00,9.1909090909090909,3.30,16.60,7.8090909090909091,0
2018-06-26 00:30:00,9.2927272727272727,3.30,16.60,7.7072727272727273,0
2018-06-26 01:00:00,9.3890909090909091,3.30,16.60,7.6109090909090909,0
2018-06-26 01:30:00,9.4781818181818182,3.30,16.60,7.5218181818181818,0
2018-06-26 02:00:00,9.5581818181818182,3.30,16.60,7.4418181818181818,0
2018-06-26 02:30:00,9.6053571428571429,3.30,16.60,7.3946428571428571,0
2018-06-26 03:00:00,9.6750000000000000,3.30,16.60,7.3250000000000000,0
2018-06-26 03:30:00,9.7303571428571429,3.30,16.60,7.2696428571428571,0
2018-06-26 04:00:00,9.7964285714285714,3.30,16.60,7.2035714285714286,0
2018-06-26 04:30:00,9.8500000000000000,3.30,16.60,7.1500000000000000,0
2018-06-26 04:36:00,9.9563636363636364,3.30,16.60,7.0436363636363636,0
2018-06-26 04:51:00,10.0685185185185185,3.30,16.60,6.9314814814814815,0
2018-06-26 05:00:00,10.1314814814814815,3.30,16.60,6.8685185185185185,0
2018-06-26 05:30:00,10.1888888888888889,3.30,16.60,6.8111111111111111,0
2018-06-26 06:00:00,10.2500000000000000,3.30,16.60,6.7500000000000000,0
2018-06-26 06:30:00,10.2727272727272727,3.30,16.60,6.7272727272727273,0
2018-06-26 06:33:00,10.3472727272727273,3.30,16.60,6.6527272727272727,0
2018-06-26 06:43:00,10.4648148148148148,3.30,16.60,6.5351851851851852,0
2018-06-26 07:00:00,10.4321428571428571,3.30,16.60,6.5678571428571429,0
2018-06-26 07:30:00,10.5125000000000000,4.10,16.60,6.4875000000000000,0
2018-06-26 08:00:00,10.5701754385964912,5.80,16.60,6.4298245614035088,0
2018-06-26 08:30:00,10.6473684210526316,6.80,16.60,6.3526315789473684,0
2018-06-26 09:00:00,10.7070175438596491,6.80,16.60,6.2929824561403509,0
2018-06-26 09:30:00,10.7578947368421053,6.80,16.60,6.2421052631578947,0
2018-06-26 10:00:00,10.8000000000000000,6.80,16.60,6.2000000000000000,0
2018-06-26 10:30:00,10.8172413793103448,6.80,16.60,6.1827586206896552,0
2018-06-26 11:00:00,10.8224137931034483,6.80,16.60,6.1775862068965517,0
2018-06-26 11:30:00,10.8068965517241379,6.80,16.60,6.1931034482758621,0
2018-06-26 12:00:00,10.8017241379310345,6.80,16.60,6.1982758620689655,0
2018-06-26 12:30:00,10.8610169491525424,6.80,16.60,6.1389830508474576,0
2018-06-26 13:00:00,10.8661016949152542,6.80,16.60,6.1338983050847458,0
2018-06-26 13:30:00,10.8644067796610169,6.80,16.60,6.1355932203389831,0
2018-06-26 14:00:00,10.8745762711864407,6.80,17.20,6.1254237288135593,0
2018-06-26 14:30:00,10.8847457627118644,6.80,17.20,6.1152542372881356,0
2018-06-26 15:00:00,10.8864406779661017,6.80,17.20,6.1135593220338983,0
2018-06-26 15:30:00,10.8728813559322034,6.80,17.20,6.1271186440677966,0
2018-06-26 16:00:00,10.8661016949152542,6.80,17.20,6.1338983050847458,0
2018-06-26 16:30:00,10.8576271186440678,6.80,17.20,6.1423728813559322,0
2018-06-26 17:00:00,10.9116666666666667,6.80,17.20,6.0883333333333333,0
2018-06-26 17:30:00,10.9557377049180328,6.80,17.20,6.0442622950819672,0
2018-06-26 18:00:00,10.9672131147540984,6.80,17.20,6.0327868852459016,0
2018-06-26 18:30:00,11.0000000000000000,6.80,17.20,6.0000000000000000,0
2018-06-26 19:00:00,11.0409836065573770,6.80,17.20,5.9590163934426230,0
2018-06-26 19:30:00,11.1065573770491803,6.80,17.20,5.8934426229508197,0
2018-06-26 20:00:00,11.1672131147540984,6.80,17.20,5.8327868852459016,0
2018-06-26 20:30:00,11.2229508196721311,6.80,17.20,5.7770491803278689,0
2018-06-26 21:00:00,11.2688524590163934,6.80,17.20,5.7311475409836066,0
2018-06-26 21:30:00,11.3163934426229508,6.80,17.20,5.6836065573770492,0
2018-06-26 22:00:00,11.3919354838709677,6.80,17.20,5.6080645161290323,0
2018-06-26 22:30:00,11.4650793650793651,6.80,17.20,5.5349206349206349,0
2018-06-26 22:36:00,11.4741935483870968,6.80,17.20,5.5258064516129032,0
2018-06-26 22:47:00,11.4836065573770492,6.80,17.20,5.5163934426229508,0
2018-06-26 23:00:00,11.5196721311475410,6.80,17.20,5.4803278688524590,0
2018-06-26 23:30:00,11.5573770491803279,6.80,17.20,5.4426229508196721,0
2018-06-27 00:00:00,11.5885245901639344,6.80,17.20,5.4114754098360656,0
2018-06-27 00:30:00,11.6725806451612903,6.80,17.20,5.3274193548387097,0
2018-06-27 01:00:00,11.7587301587301587,6.80,17.20,5.2412698412698413,0
2018-06-27 01:30:00,11.8015873015873016,6.80,17.20,5.1984126984126984,0
2018-06-27 02:00:00,11.8546875000000000,6.80,17.20,5.1453125000000000,0
2018-06-27 02:26:00,11.8952380952380952,6.80,17.20,5.1047619047619048,0
2018-06-27 02:30:00,11.9492063492063492,6.80,17.20,5.0507936507936508,0
2018-06-27 03:00:00,11.9952380952380952,6.80,17.20,5.0047619047619048,0
2018-06-27 03:30:00,12.0365079365079365,6.80,17.20,4.9634920634920635,0
2018-06-27 04:00:00,12.0968253968253968,6.80,17.20,4.9031746031746032,0
2018-06-27 04:30:00,12.1603174603174603,6.80,17.20,4.8396825396825397,0
2018-06-27 05:00:00,12.2380952380952381,7.30,17.20,4.7619047619047619,0
2018-06-27 05:30:00,12.2830769230769231,7.40,17.20,4.7169230769230769,0
2018-06-27 06:00:00,12.3430769230769231,7.60,17.20,4.6569230769230769,0
2018-06-27 06:17:00,12.4171875000000000,7.60,17.20,4.5828125000000000,0
2018-06-27 06:30:00,12.4656250000000000,7.60,17.20,4.5343750000000000,0
2018-06-27 06:31:00,12.5365079365079365,7.60,17.20,4.4634920634920635,0
2018-06-27 06:47:00,12.6096774193548387,7.60,17.20,4.3903225806451613,0
2018-06-27 06:55:00,12.6852459016393443,7.60,17.20,4.3147540983606557,0
2018-06-27 07:00:00,12.7459016393442623,7.60,17.20,4.2540983606557377,0
2018-06-27 07:30:00,12.8098360655737705,7.80,17.20,4.1901639344262295,0
2018-06-27 07:54:00,12.8933333333333333,8.80,17.20,4.1066666666666667,0
2018-06-27 08:00:00,12.9466666666666667,9.10,17.20,4.0533333333333333,0
2018-06-27 08:30:00,12.9967213114754098,10.20,17.20,4.0032786885245902,0
2018-06-27 09:00:00,13.0491803278688525,10.60,17.20,3.9508196721311475,0
2018-06-27 09:30:00,13.1081967213114754,10.60,17.20,3.8918032786885246,0
2018-06-27 09:57:00,13.1400000000000000,10.60,17.20,3.8600000000000000,0
2018-06-27 10:00:00,13.2050000000000000,10.60,17.20,3.7950000000000000,0
2018-06-27 10:30:00,13.2916666666666667,10.60,17.20,3.7083333333333333,0
2018-06-27 11:00:00,13.3766666666666667,10.60,17.20,3.6233333333333333,0
2018-06-27 11:30:00,13.4683333333333333,10.60,17.70,3.5316666666666667,0
2018-06-27 12:00:00,13.5500000000000000,10.60,17.70,3.4500000000000000,0
2018-06-27 12:10:00,13.5406779661016949,10.60,17.70,3.4593220338983051,0
2018-06-27 12:30:00,13.5983050847457627,10.60,17.70,3.4016949152542373,0
2018-06-27 13:00:00,13.6525423728813559,10.60,18.50,3.3474576271186441,0
2018-06-27 13:30:00,13.6881355932203390,10.60,18.50,3.3118644067796610,0
2018-06-27 14:00:00,13.7220338983050847,10.60,18.50,3.2779661016949153,0
2018-06-27 14:30:00,13.7288135593220339,10.60,18.50,3.2711864406779661,0
2018-06-27 15:00:00,13.6800000000000000,10.60,18.50,3.3200000000000000,0
2018-06-27 15:30:00,13.5918032786885246,10.60,18.50,3.4081967213114754,0
2018-06-27 16:00:00,13.5180327868852459,10.60,18.50,3.4819672131147541,0
2018-06-27 16:30:00,13.3571428571428571,10.60,18.50,3.6428571428571429,0
2018-06-27 16:33:00,13.3306451612903226,10.60,18.50,3.6693548387096774,0
2018-06-27 17:00:00,13.2645161290322581,10.60,18.50,3.7354838709677419,0
2018-06-27 17:03:00,13.2524590163934426,10.60,18.50,3.7475409836065574,0
2018-06-27 17:30:00,13.1983606557377049,10.60,18.50,3.8016393442622951,0
2018-06-27 18:00:00,13.1048387096774194,10.50,18.50,3.8951612903225806,0
2018-06-27 18:30:00,13.0206349206349206,10.50,18.50,3.9793650793650794,0
2018-06-27 19:00:00,12.9777777777777778,10.30,18.50,4.0222222222222222,0
2018-06-27 19:30:00,12.9349206349206349,9.80,18.50,4.0650793650793651,0
2018-06-27 20:00:00,12.8619047619047619,9.30,18.50,4.1380952380952381,0
2018-06-27 20:30:00,12.7904761904761905,8.90,18.50,4.2095238095238095,0
2018-06-27 21:00:00,12.7174603174603175,8.50,18.50,4.2825396825396825,0
2018-06-27 21:30:00,12.6380952380952381,7.60,18.50,4.3619047619047619,0
2018-06-27 21:36:00,12.6370967741935484,7.60,18.50,4.3629032258064516,0
2018-06-27 22:00:00,12.5725806451612903,7.60,18.50,4.4274193548387097,0
2018-06-27 22:19:00,12.5606557377049180,7.60,18.50,4.4393442622950820,0
2018-06-27 22:30:00,12.4836065573770492,7.60,18.50,4.5163934426229508,0
2018-06-27 23:00:00,12.4081967213114754,7.60,18.50,4.5918032786885246,0
2018-06-27 23:30:00,12.3311475409836066,7.60,18.50,4.6688524590163934,0
2018-06-28 00:00:00,12.2426229508196721,7.60,18.50,4.7573770491803279,0
2018-06-28 00:24:00,12.2333333333333333,7.60,18.50,4.7666666666666667,0
2018-06-28 00:30:00,12.1533333333333333,7.60,18.50,4.8466666666666667,0
2018-06-28 00:45:00,12.1186440677966102,7.60,18.50,4.8813559322033898,0
2018-06-28 01:00:00,12.0084745762711864,7.50,18.50,4.9915254237288136,0
2018-06-28 01:30:00,11.8966101694915254,7.10,18.50,5.1033898305084746,0
2018-06-28 01:53:00,11.8758620689655172,7.10,18.50,5.1241379310344828,0
2018-06-28 02:00:00,11.7724137931034483,6.60,18.50,5.2275862068965517,0
2018-06-28 02:30:00,11.6689655172413793,6.50,18.50,5.3310344827586207,0
2018-06-28 03:00:00,11.5810344827586207,6.50,18.50,5.4189655172413793,0
2018-06-28 03:30:00,11.5051724137931034,6.50,18.50,5.4948275862068966,0
2018-06-28 04:00:00,11.4362068965517241,6.50,18.50,5.5637931034482759,0
2018-06-28 04:30:00,11.3568965517241379,6.50,18.50,5.6431034482758621,0
2018-06-28 05:00:00,11.2741379310344828,6.50,18.50,5.7258620689655172,0
2018-06-28 05:04:00,11.2666666666666667,6.50,18.50,5.7333333333333333,0
2018-06-28 05:27:00,11.2589285714285714,6.50,18.50,5.7410714285714286,0
2018-06-28 05:30:00,11.1642857142857143,6.20,18.50,5.8357142857142857,0
2018-06-28 06:00:00,11.0714285714285714,6.20,18.50,5.9285714285714286,0
2018-06-28 06:30:00,10.9803571428571429,6.20,18.50,6.0196428571428571,0
2018-06-28 07:00:00,10.8928571428571429,6.00,18.50,6.1071428571428571,0
2018-06-28 07:30:00,10.7910714285714286,5.70,18.50,6.2089285714285714,0
2018-06-28 08:00:00,10.6982142857142857,5.70,18.50,6.3017857142857143,0
2018-06-28 08:27:00,10.6107142857142857,5.70,18.50,6.3892857142857143,0
2018-06-28 08:30:00,10.5196428571428571,5.70,18.50,6.4803571428571429,0
2018-06-28 09:00:00,10.4464285714285714,5.70,18.50,6.5535714285714286,0
2018-06-28 09:30:00,10.3732142857142857,5.70,18.50,6.6267857142857143,0
2018-06-28 10:00:00,10.3142857142857143,5.70,18.50,6.6857142857142857,0
2018-06-28 10:30:00,10.2607142857142857,5.70,18.50,6.7392857142857143,0
2018-06-28 11:00:00,10.1928571428571429,5.70,18.50,6.8071428571428571,0
2018-06-28 11:30:00,10.1392857142857143,5.70,18.50,6.8607142857142857,0
2018-06-28 12:00:00,10.0732142857142857,5.70,18.50,6.9267857142857143,0
2018-06-28 12:30:00,10.0160714285714286,5.70,18.50,6.9839285714285714,0
2018-06-28 13:00:00,9.9589285714285714,5.70,18.50,7.0410714285714286,0
2018-06-28 13:30:00,9.8875000000000000,5.70,18.10,7.1125000000000000,0
2018-06-28 14:00:00,9.8267857142857143,5.70,18.00,7.1732142857142857,0
2018-06-28 14:30:00,9.7696428571428571,5.70,17.60,7.2303571428571429,0
2018-06-28 14:57:00,9.6272727272727273,5.70,14.80,7.3727272727272727,0
2018-06-28 15:00:00,9.6327272727272727,5.70,14.80,7.3672727272727273,0
2018-06-28 15:09:00,9.5555555555555556,5.70,14.80,7.4444444444444444,0
2018-06-28 15:30:00,9.5796296296296296,5.70,14.80,7.4203703703703704,0
2018-06-28 16:00:00,9.6277777777777778,5.70,14.80,7.3722222222222222,0
2018-06-28 16:08:00,9.6056603773584906,5.70,14.80,7.3943396226415094,0
2018-06-28 16:25:00,9.5826923076923077,5.70,14.80,7.4173076923076923,0
2018-06-28 16:30:00,9.6269230769230769,5.70,14.80,7.3730769230769231,0
2018-06-28 17:00:00,9.6403846153846154,5.70,14.80,7.3596153846153846,0
2018-06-28 17:30:00,9.6384615384615385,5.70,14.80,7.3615384615384615,0
2018-06-28 17:37:00,9.6196078431372549,5.70,14.80,7.3803921568627451,0
2018-06-28 18:00:00,9.6098039215686275,5.70,14.80,7.3901960784313725,0
2018-06-28 18:07:00,9.5920000000000000,5.70,14.80,7.4080000000000000,0
2018-06-28 18:30:00,9.5820000000000000,5.70,14.80,7.4180000000000000,0
2018-06-28 19:00:00,9.5580000000000000,5.70,14.80,7.4420000000000000,0
2018-06-28 19:30:00,9.5340000000000000,5.70,14.80,7.4660000000000000,0
2018-06-28 20:00:00,9.5000000000000000,5.70,14.80,7.5000000000000000,0
2018-06-28 20:30:00,9.4660000000000000,5.70,14.80,7.5340000000000000,0
2018-06-28 21:00:00,9.4300000000000000,5.70,14.80,7.5700000000000000,0
2018-06-28 21:30:00,9.3940000000000000,5.70,14.80,7.6060000000000000,0
2018-06-28 22:00:00,9.3760000000000000,5.70,14.80,7.6240000000000000,0
2018-06-28 22:30:00,9.3340000000000000,5.70,14.80,7.6660000000000000,0
2018-06-28 23:00:00,9.2900000000000000,5.70,14.80,7.7100000000000000,0
2018-06-28 23:30:00,9.2440000000000000,5.70,14.80,7.7560000000000000,0
2018-06-29 00:00:00,9.1980000000000000,5.70,14.80,7.8020000000000000,0
2018-06-29 00:30:00,9.0730769230769231,5.70,14.80,7.9269230769230769,0
2018-06-29 01:00:00,9.0673076923076923,5.70,14.80,7.9326923076923077,0
2018-06-29 01:30:00,9.0538461538461538,5.70,14.80,7.9461538461538462,0
2018-06-29 02:00:00,9.0307692307692308,5.70,14.80,7.9692307692307692,0
2018-06-29 02:30:00,9.0057692307692308,5.30,14.80,7.9942307692307692,0
2018-06-29 03:00:00,8.9634615384615385,4.30,14.80,8.0365384615384615,0
2018-06-29 03:30:00,8.9173076923076923,4.30,14.80,8.0826923076923077,0
2018-06-29 04:00:00,8.8634615384615385,4.00,14.80,8.1365384615384615,0
2018-06-29 04:30:00,8.7169811320754717,3.80,14.80,8.2830188679245283,0
2018-06-29 05:00:00,8.6622641509433962,3.60,14.80,8.3377358490566038,0
2018-06-29 05:30:00,8.5943396226415094,3.00,14.80,8.4056603773584906,0
2018-06-29 06:00:00,8.5396226415094340,3.00,14.80,8.4603773584905660,0
2018-06-29 06:30:00,8.4735849056603774,2.80,14.80,8.5264150943396226,0
2018-06-29 07:00:00,8.4113207547169811,2.80,14.80,8.5886792452830189,0
2018-06-29 07:30:00,8.3584905660377358,2.80,14.80,8.6415094339622642,0
2018-06-29 08:00:00,8.3415094339622642,2.80,14.80,8.6584905660377358,0
2018-06-29 08:21:00,8.3169811320754717,2.80,14.80,8.6830188679245283,0
2018-06-29 08:30:00,8.3169811320754717,2.80,14.80,8.6830188679245283,0
2018-06-29 09:00:00,8.3735849056603774,2.80,14.80,8.6264150943396226,0
2018-06-29 09:30:00,8.4452830188679245,2.80,14.80,8.5547169811320755,0
2018-06-29 10:00:00,8.5377358490566038,2.80,14.80,8.4622641509433962,0
2018-06-29 10:30:00,8.6094339622641509,2.80,14.90,8.3905660377358491,0
2018-06-29 11:00:00,8.6830188679245283,2.80,16.00,8.3169811320754717,0
2018-06-29 11:30:00,8.7471698113207547,2.80,16.10,8.2528301886792453,0
2018-06-29 12:00:00,8.8056603773584906,2.80,16.90,8.1943396226415094,0
2018-06-29 12:30:00,8.8622641509433962,2.80,17.00,8.1377358490566038,0
2018-06-29 13:00:00,8.9320754716981132,2.80,17.90,8.0679245283018868,0
2018-06-29 13:30:00,9.0037735849056604,2.80,18.20,7.9962264150943396,0
2018-06-29 14:00:00,9.0830188679245283,2.80,18.70,7.9169811320754717,0
2018-06-29 14:30:00,9.1622641509433962,2.80,18.90,7.8377358490566038,0
2018-06-29 15:00:00,9.2415094339622642,2.80,19.00,7.7584905660377358,0
2018-06-29 15:30:00,9.3245283018867925,2.80,19.00,7.6754716981132075,0
2018-06-29 16:00:00,9.4056603773584906,2.80,19.00,7.5943396226415094,0
2018-06-29 16:30:00,9.4811320754716981,2.80,19.00,7.5188679245283019,0
2018-06-29 17:00:00,9.5415094339622642,2.80,19.00,7.4584905660377358,0
2018-06-29 17:30:00,9.6037735849056604,2.80,19.00,7.3962264150943396,0
2018-06-29 18:00:00,9.6207547169811321,2.80,19.00,7.3792452830188679,0
2018-06-29 18:30:00,9.6433962264150943,2.80,19.00,7.3566037735849057,0
2018-06-29 19:00:00,9.6283018867924528,2.80,19.00,7.3716981132075472,0
2018-06-29 19:30:00,9.6188679245283019,2.80,19.00,7.3811320754716981,0
2018-06-29 20:00:00,9.6698113207547170,2.80,19.00,7.3301886792452830,0
2018-06-29 20:30:00,9.7415094339622642,2.80,19.00,7.2584905660377358,0
2018-06-29 21:00:00,9.8132075471698113,2.80,19.00,7.1867924528301887,0
2018-06-29 21:30:00,9.8849056603773585,2.80,19.00,7.1150943396226415,0
2018-06-29 22:00:00,9.9415094339622642,2.80,19.00,7.0584905660377358,0
2018-06-29 22:30:00,9.9962264150943396,2.80,19.00,7.0037735849056604,0
2018-06-29 23:00:00,10.0301886792452830,2.80,19.00,6.9698113207547170,0
2018-06-29 23:30:00,10.0547169811320755,2.80,19.00,6.9452830188679245,0
2018-06-30 00:00:00,10.0735849056603774,2.80,19.00,6.9264150943396226,0
2018-06-30 00:04:00,10.1461538461538462,2.80,19.00,6.8538461538461538,0
2018-06-30 00:17:00,10.2156862745098039,2.80,19.00,6.7843137254901961,0
2018-06-30 00:30:00,10.2274509803921569,2.80,19.00,6.7725490196078431,0
2018-06-30 01:00:00,10.2254901960784314,2.80,19.00,6.7745098039215686,0
2018-06-30 01:30:00,10.1882352941176471,2.80,19.00,6.8117647058823529,0
2018-06-30 02:00:00,10.1666666666666667,2.80,19.00,6.8333333333333333,0
2018-06-30 02:30:00,10.1529411764705882,2.80,19.00,6.8470588235294118,0
2018-06-30 03:00:00,10.1431372549019608,2.80,19.00,6.8568627450980392,0
2018-06-30 03:30:00,10.1431372549019608,2.80,19.00,6.8568627450980392,0
2018-06-30 04:00:00,10.1333333333333333,2.80,19.00,6.8666666666666667,0
2018-06-30 04:10:00,10.2560000000000000,2.80,19.00,6.7440000000000000,0
2018-06-30 04:30:00,10.2500000000000000,2.80,19.00,6.7500000000000000,0
2018-06-30 05:00:00,10.2440000000000000,2.80,19.00,6.7560000000000000,0
2018-06-30 05:30:00,10.2400000000000000,2.80,19.00,6.7600000000000000,0
2018-06-30 06:00:00,10.2480000000000000,2.80,19.00,6.7520000000000000,0
2018-06-30 06:30:00,10.2540000000000000,2.80,19.00,6.7460000000000000,0
2018-06-30 07:00:00,10.2820000000000000,2.90,19.00,6.7180000000000000,0
2018-06-30 07:30:00,10.3460000000000000,3.20,19.00,6.6540000000000000,0
2018-06-30 08:00:00,10.4300000000000000,3.40,19.00,6.5700000000000000,0
2018-06-30 08:02:00,10.5448979591836735,3.40,19.00,6.4551020408163265,0
2018-06-30 08:30:00,10.6163265306122449,3.40,19.00,6.3836734693877551,0
2018-06-30 09:00:00,10.6653061224489796,3.40,19.00,6.3346938775510204,0
2018-06-30 09:30:00,10.6693877551020408,3.40,19.00,6.3306122448979592,0
2018-06-30 10:00:00,10.6714285714285714,3.40,19.00,6.3285714285714286,0
2018-06-30 10:30:00,10.6469387755102041,3.40,19.00,6.3530612244897959,0
2018-06-30 11:00:00,10.6285714285714286,3.40,19.00,6.3714285714285714,0
2018-06-30 11:30:00,10.6040816326530612,3.40,19.00,6.3959183673469388,0
2018-06-30 12:00:00,10.5979591836734694,3.40,19.00,6.4020408163265306,0
2018-06-30 12:30:00,10.5877551020408163,3.40,19.00,6.4122448979591837,0
2018-06-30 13:00:00,10.5795918367346939,3.40,19.00,6.4204081632653061,0
2018-06-30 13:30:00,10.5510204081632653,3.40,19.00,6.4489795918367347,0
2018-06-30 14:00:00,10.5102040816326531,3.40,19.00,6.4897959183673469,0
2018-06-30 14:30:00,10.4551020408163265,3.40,19.00,6.5448979591836735,0
2018-06-30 15:00:00,10.3918367346938776,3.40,19.00,6.6081632653061224,0
2018-06-30 15:30:00,10.3142857142857143,3.40,18.70,6.6857142857142857,0
2018-06-30 16:00:00,10.2387755102040816,3.40,18.40,6.7612244897959184,0
2018-06-30 16:30:00,10.1591836734693878,3.40,17.60,6.8408163265306122,0
2018-06-30 17:00:00,10.0795918367346939,3.40,16.60,6.9204081632653061,0
2018-06-30 17:30:00,10.0102040816326531,3.40,16.60,6.9897959183673469,0
2018-06-30 18:00:00,9.9469387755102041,3.40,16.60,7.0530612244897959,0
2018-06-30 18:30:00,9.9510204081632653,3.40,16.60,7.0489795918367347,0
2018-06-30 19:00:00,9.9510204081632653,3.40,16.60,7.0489795918367347,0
2018-06-30 19:30:00,9.9632653061224490,3.40,16.60,7.0367346938775510,0
2018-06-30 20:00:00,9.9734693877551020,3.40,16.60,7.0265306122448980,0
2018-06-30 20:30:00,9.9224489795918367,3.40,16.60,7.0775510204081633,0
2018-06-30 21:00:00,9.8755102040816327,3.40,16.60,7.1244897959183673,0
2018-06-30 21:30:00,9.8367346938775510,3.40,16.60,7.1632653061224490,0
2018-06-30 22:00:00,9.8020408163265306,3.40,16.60,7.1979591836734694,0
2018-06-30 22:30:00,9.7877551020408163,3.40,16.60,7.2122448979591837,0
2018-06-30 23:00:00,9.7714285714285714,3.40,16.60,7.2285714285714286,0
2018-06-30 23:30:00,9.7755102040816327,3.40,16.60,7.2244897959183673,0
2018-07-01 00:00:00,9.7877551020408163,3.40,16.60,7.2122448979591837,0
2018-07-01 00:30:00,9.8326530612244898,3.40,16.60,7.1673469387755102,0
2018-07-01 01:00:00,9.8775510204081633,3.40,16.60,7.1224489795918367,0
2018-07-01 01:30:00,9.9469387755102041,3.40,16.60,7.0530612244897959,0
2018-07-01 02:00:00,10.0408163265306122,3.40,16.60,6.9591836734693878,0
